level,total_expected,ok_rows,skipped_rows,error_rows,n_datasets,n_datasets_fully_ok,dataset_id,model,shift_axis,shift_lambda,status,reason
problem,,,,,,,segment,tabpfn_client,covariate_shift,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,covariate_shift,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,segment,tabpfn_client,label_noise,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,covariate_shift,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,splice,tabpfn_client,label_noise,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,covariate_shift,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,texture,tabpfn_client,label_noise,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,covariate_shift,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.0,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.05,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.1,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.2,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.3,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,vowel,tabpfn_client,label_noise,0.4,error,"RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or request an increase: h"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,GesturePhaseSegmentation,tabpfn_client,label_noise,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,MiceProtein,tabpfn_client,label_noise,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,PhishingWebsites,tabpfn_client,label_noise,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,analcatdata_authorship,tabpfn_client,label_noise,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,breast-w,tabpfn_client,label_noise,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,covariate_shift,0.4,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,label_noise,0.0,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,label_noise,0.05,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,label_noise,0.1,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,label_noise,0.2,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
problem,,,,,,,car,tabpfn_client,label_noise,0.3,skipped,"model unavailable: RuntimeError: Fail to call predict with error: 429, Daily usage limit reached. Your daily limit is 50000000 cell predictions. Resets at 2026-07-30 00:00:00 UTC. To learn more or req"
